username, created_at, lng, lat, text
makaylam514, Tue Apr 21 03:33:39 +0000 2020, -91.401008, 30.937336, ok but this is SUCH a mood !!!! 
mpslater, Tue Apr 21 03:33:39 +0000 2020, -74.346266, 40.653385, @joanwalsh Brutal even worse than when feeding it.... cue my nightmare  tonight Joan I should have wat he’d… https://t.co/kVTfGi1n73 
dderonnnn, Tue Apr 21 03:33:39 +0000 2020, -91.090800, 30.459100, @Quashawnnn Dude fought in undies one time😭💀 
stephcapell, Tue Apr 21 03:33:39 +0000 2020, -117.104989, 32.810012, I see no lies! https://t.co/ayFWUHv4pO 
lrrelevantx2, Tue Apr 21 03:33:39 +0000 2020, -118.411907, 34.020789, I’ll take one for the team and meet Kim jung un in the gulag 
Shellieh98, Tue Apr 21 03:33:39 +0000 2020, -108.479630, 39.092663, @JoeBiden He is. You don’t even Remember what job it is. Still running for Senator? 
ewwwitsnancy, Tue Apr 21 03:33:39 +0000 2020, -117.824049, 33.810159, Another day of my resources depleted when will this end 
RamiroC30594545, Tue Apr 21 03:33:39 +0000 2020, -99.948460, 25.886150, @Bolillo_Gzz Ya pa 😕 
Jonny_Brravo, Tue Apr 21 03:33:39 +0000 2020, -118.411907, 34.020789, @hollypckts94 Just did a drive by birthday and let me tell you, buttoning up that shirt was a different feeling 
PatricioSilvaC, Tue Apr 21 03:33:39 +0000 2020, -80.233328, 25.782353, Haz lo que te gusta, siempre te van a criticar ✨✨✨ 
ronnocol, Tue Apr 21 03:33:39 +0000 2020, -122.023841, 37.378397, Stay safe out there @SunnyvaleDPS, my brother (24+ years at @SeattleFire) was exposed, but has tested negative. Sti… https://t.co/q0oOTSbKAo 
RobertEYocham, Tue Apr 21 03:33:39 +0000 2020, -97.552161, 35.482844, @Herbsistah @Catastrophany @OnlineDetective @JoyAnnReid Not when I went in Oklahoma City. Kids everywhere etc. Empl… https://t.co/l48Y1vMugh 
RisssaRenaee, Tue Apr 21 03:33:39 +0000 2020, -81.314899, 31.940074, Need a nigga who dick don’t go flaccid so quick 😩 
BECrusader86, Tue Apr 21 03:33:39 +0000 2020, -77.604684, 41.117936, @KamVTV 👍🏻 
WytchiePooh, Tue Apr 21 03:33:39 +0000 2020, -83.788714, 41.522137, @MyWitsEndWithU Levi's are always a good go to. They understand. Sort of. #jeansdontlie 
BigSquishyDM, Tue Apr 21 03:33:40 +0000 2020, -85.127273, 41.337897, I don't have any real evidence to back this up, but I think I've lost weight? Like, I can't use the bathroom scale… https://t.co/ca9GBapZ1Q 
ashleycouture, Tue Apr 21 03:33:40 +0000 2020, -118.411907, 34.020789, You know. Years and years ago I thought I had the most brilliant idea for an app ... but I didn’t know how to creat… https://t.co/jDLzmJvnHi 
Lex_Dob, Tue Apr 21 03:33:40 +0000 2020, -73.554097, 41.098334, I feel like we’re living in a month that they’re testing out for the first time 
Laurelbsteele, Tue Apr 21 03:33:40 +0000 2020, -122.330602, 47.614817, 🤣🤣🤣🤣 
Erock808, Tue Apr 21 03:33:40 +0000 2020, -157.743844, 21.392493, I'm at Taqueria El Gallo Rosa in Kailua, HI w/ @donkeykong808 @alika_nygiants https://t.co/nORyLaGuTt 
tsen66, Tue Apr 21 03:33:40 +0000 2020, -72.938011, 40.788011, @KamalaHarris The Democrats and the Left have become the party of HATE, Disinformation and intolerance. When will t… https://t.co/xvihGOggN2 
Jolease2, Tue Apr 21 03:33:40 +0000 2020, -90.247824, 38.653771, https://t.co/4fusryyr3f 
BigSquishyDM, Tue Apr 21 03:33:40 +0000 2020, -85.127273, 41.337897, But my desire to snack on everything has gone down since getting on my ADD meds. And, of course, I'm currently baki… https://t.co/onNAT952CE 
twutterfield, Tue Apr 21 03:33:40 +0000 2020, -96.602142, 32.774938, @KrystynaHutch Isn’t that what twitch is? 
parrishrelics, Tue Apr 21 03:33:40 +0000 2020, -71.683502, 42.036939, Haven't been up to see the neighbors lately, it breaks my heart too much. But today I stayed with them and honored,… https://t.co/pDb2VBMDOh 
CovfefeDistant, Tue Apr 21 03:33:40 +0000 2020, -74.724323, 40.073041, With fishing fleets tied up due to COVID-19, marine life has a chance to recover | The Japan Times #ClimateChange https://t.co/U52xKeMtMr 
AlizeandGym, Tue Apr 21 03:33:40 +0000 2020, -118.411907, 34.020789, I was just reading another article about Trump doing some retarded shit,and I’m dead ass scared of all these people… https://t.co/IrsyxXpr3r 
adelsal78432562, Tue Apr 21 03:33:40 +0000 2020, -111.931711, 34.168253, @AlmuhamadaweLP5 جماعتنا يخوطون بصف الاستكان. 
GiveInToMe__, Tue Apr 21 03:33:40 +0000 2020, -97.114771, 33.202495, YOOOO GET THIS COLONIZER 
bhcharbel, Tue Apr 21 03:33:41 +0000 2020, -98.540651, 29.417501, @Mike_Pence @realDonaldTrump @WhiteHouse Hey idiot, when are you going to get a brain and start thinking for yourse… https://t.co/lEv2jS0LNb 
wannajuana, Tue Apr 21 03:33:41 +0000 2020, -80.132962, 25.816966, 😂😂 
rodxoden, Tue Apr 21 03:33:41 +0000 2020, -83.260274, 42.479810, @KieGlock Not you too 
Clariss18696239, Tue Apr 21 03:33:41 +0000 2020, -112.299283, 40.538342, @Fistmeplease Thank you so much 
Davey64, Tue Apr 21 03:33:41 +0000 2020, -118.030820, 34.133783, @KTLAMorningNews You are absolutely correct we're gonna shoot ourselves in the foot if we open up  too soon 
kristynaeagle, Tue Apr 21 03:33:41 +0000 2020, -77.604684, 41.117936, ❤️ 
steve41369396, Tue Apr 21 03:33:41 +0000 2020, -95.446486, 29.838495, @richtechexec 🤣🤣 
KalihiHammer, Tue Apr 21 03:33:41 +0000 2020, -157.799589, 21.319944, @thatafakasigirl https://t.co/8CrVQOAsmn 
KingChalcedony, Tue Apr 21 03:33:41 +0000 2020, -73.948775, 40.655138, 3 
MakeupByBenna, Tue Apr 21 03:33:41 +0000 2020, -122.194398, 47.481598, Don't talk, act. Dont say, show. Dont promise, prove. 
mftstorm, Tue Apr 21 03:33:41 +0000 2020, -95.930400, 41.255700, Thanks Foxo (vulpinehotline) for the kind gift! @atribecalledred a brother is stoked! ✊🏾❤️🖤💚 @ Omaha, Nebraska https://t.co/LvbAWzWmSG 
DarkeStarre, Tue Apr 21 03:33:41 +0000 2020, -79.420865, 38.003376, @dumbbeezie 🎶O Solo Meow...🎶 
jasonhroach, Tue Apr 21 03:33:41 +0000 2020, -87.010551, 34.580925, Do your research #woke 
BroncRad, Tue Apr 21 03:33:41 +0000 2020, -75.770041, 42.746617, When I scapegoat people it's cute and funny 
ByJamesJr, Tue Apr 21 03:33:42 +0000 2020, -73.849441, 40.850347, My last shorty didn’t fuck with Smino, she had TA GO 
LarryEl18867625, Tue Apr 21 03:33:42 +0000 2020, -122.228685, 37.791994, @RealTalkKim Amen 🙏🏾 so very True 
asvpjoser, Tue Apr 21 03:33:42 +0000 2020, -121.641268, 36.689149, In and out pink lemonade smacks when your high af 
49_dolly, Tue Apr 21 03:33:42 +0000 2020, -97.432425, 27.737151, From a friend"I don't live in Texas.... but, we LOVE Texas and admire the love and devotion Texans have for their S… https://t.co/pJjhmqOPvz 
_kevin_scott_, Tue Apr 21 03:33:41 +0000 2020, -81.367773, 28.501678, Made it to what I was waiting for @taylorswift13 💕 https://t.co/J3whOTkkG6 
anelajade, Tue Apr 21 03:33:42 +0000 2020, -155.087125, 19.726992, New Peacock black shell pearls in Hamilton gold earrings @ Anela's Jade https://t.co/PLyM8jJQZi 
TheProphetSerah, Tue Apr 21 03:33:42 +0000 2020, -121.971926, 38.362844, Anybody got good turnip prices? 
Vilis_Farthuk, Tue Apr 21 03:33:42 +0000 2020, -77.205056, 38.733325, @thegamestavern I have a friend who played a fire Genassi Wizard whose highest stat was Con.  It worked very well f… https://t.co/5TVzHxTut1 
warriorstrong5, Tue Apr 21 03:33:42 +0000 2020, -115.149000, 36.167500, Warrior Strong Wellness’ Collagen Peptides &amp; Bone Broth Superfood has 2880 mg of Glycine and our Multi Collagen Pro… https://t.co/cV4REJoMuN 
carlamcnava, Tue Apr 21 03:33:42 +0000 2020, -81.402347, 28.299371, Estoy más feliz por el cumpleaños de mi perro que por el mío 🥰🥰🥰🥰🥰🥰 
alexisesco101, Tue Apr 21 03:33:42 +0000 2020, -97.432425, 27.737151, @vanessa_garzaa Perfection 
Alf954, Tue Apr 21 03:33:42 +0000 2020, -80.307064, 25.976124, @jrosesss *mutters* I still like Easy Moe Bee ... https://t.co/HfAt59wkyx 
thisisclark, Tue Apr 21 03:33:42 +0000 2020, -76.934487, 38.996971, I miss those commercials for compilation cds that would play - ala kidz bop, now that’s what I call music etc. 
jsayler, Tue Apr 21 03:33:42 +0000 2020, -115.135165, 36.060964, TESTING. TESTING. TESTING. TESTING. https://t.co/qVFBanAYsU 
ferrisfitless, Tue Apr 21 03:33:42 +0000 2020, -82.439835, 38.407664, You’re being catfished by a penguin 
ObiWillKenobiii, Tue Apr 21 03:33:42 +0000 2020, -82.442694, 27.996595, Kim Jong Un dead? Yeah I don’t buy it 
thisisclark, Tue Apr 21 03:33:42 +0000 2020, -76.934487, 38.996971, This late night gem: https://t.co/hpACU4Odg9 
AmeriCannaBlunt, Tue Apr 21 03:33:42 +0000 2020, -85.978600, 35.830522, Whole plant matters..isolating cannabis compounds to favor one over others is equivalent to picking a favorite..lik… https://t.co/405qBGRvWf 
trickywayykayk1, Tue Apr 21 03:33:43 +0000 2020, -100.076888, 31.168893, 4/20 my favorite day😁 
smileybabiboo, Tue Apr 21 03:33:42 +0000 2020, -81.185067, 28.529141, Yup seems about right  #nationallookalikeday https://t.co/4QzGTVTFsA 
sherman_x33, Tue Apr 21 03:33:43 +0000 2020, -91.903835, 44.881726, Pause 
alteredcuber134, Tue Apr 21 03:33:43 +0000 2020, -74.563799, 40.413909, @jdubtheone From what I've seen, the 3D mode in Sonic Jam is the closest we've ever come to getting that 
Rida_Tida, Tue Apr 21 03:33:43 +0000 2020, -74.153947, 40.572376, My mother and I would’ve jumped sis like are u dumb 
davne, Tue Apr 21 03:33:43 +0000 2020, -123.123581, 49.257639, @GroverXV The other day I just listened to ‘Girl u know it’s true’ again. Big hit in the Provinces of rural NZ in the late 80’s! 
DaleQuattlebaum, Tue Apr 21 03:33:43 +0000 2020, -86.680738, 32.576227, @duhhmimii Hence: Mickey Rouke and Anastassija Makarenko/ I am waiting on my queen and when god brings the two of u… https://t.co/CjdHZEEyA7 
DFIGS15, Tue Apr 21 03:33:43 +0000 2020, -96.291649, 30.585471, I miss baseball so much. 
FELINEMAFIA1, Tue Apr 21 03:33:43 +0000 2020, -73.723025, 45.557830, @talesddc @KateAronoff @johniadarola 19 DEEP ROCKY MOUNTAIN Nuclear Power Plants right next to Chem Fort Mac Lakes… https://t.co/jbdEDUD6Tx 
Jason88388063, Tue Apr 21 03:33:43 +0000 2020, -79.272570, 43.629311, @TrumpVirus888 @zifeiyu_1003_2 在黑暗的角落里，看到的都是污秽和丑陋。其实还有很多美好的事物和美好的人民。 
ScamgelaBassett, Tue Apr 21 03:33:43 +0000 2020, -89.876449, 32.571032, I would have u make the same choices that’s how we learn. Our lives and our choices are for others to see and for t… https://t.co/lfyTRc3Xr2 
MagicwordsDavid, Tue Apr 21 03:33:43 +0000 2020, -97.617175, 38.827022, Goodnight, Michele.🌹 Sweet dreams!🥰 
semper_solus, Tue Apr 21 03:33:43 +0000 2020, -87.732013, 41.833585, I hate it here already... 
alexell9, Tue Apr 21 03:33:43 +0000 2020, -100.076888, 31.168893, @KatiePavlich Andrea Mitchell needs to stick her head back in the sand because, she is soooooooo clueless! 
jimmyyoonn, Tue Apr 21 03:33:43 +0000 2020, -73.968542, 40.780709, Pooh🍯 https://t.co/sx9JerlSdq 
feudjy971, Tue Apr 21 03:33:44 +0000 2020, -73.723025, 45.557830, @Noemie_ovoxo Oui mais pourquoi tu l'as cité 😭😭😭 
badbwoyreb3l, Tue Apr 21 03:33:43 +0000 2020, -72.737393, 41.850901, Hi. https://t.co/sGhteK0vHf 
UBXavi, Tue Apr 21 03:33:44 +0000 2020, -78.853563, 42.896230, @fscotty Why do you feel guilty going to the grocery store? You gotta buy food. 
J_Hinderer28, Tue Apr 21 03:33:44 +0000 2020, -83.601802, 42.245713, I 100% believe that. No doubt they were directly linked 
Arcticwolff, Tue Apr 21 03:33:44 +0000 2020, -81.705467, 41.495940, @JRubinBlogger @realDonaldTrump I'm black so explain me you dumb fuck? 
asapsadey, Tue Apr 21 03:33:44 +0000 2020, -118.411907, 34.020789, Contemplating dropping out of college to pursue my dream of working in the porn industry. 
_hustlemanTy_, Tue Apr 21 03:33:44 +0000 2020, -75.117998, 40.004866, Facts I got a game coming Friday 🤣🤣 
jsdouvris, Tue Apr 21 03:33:44 +0000 2020, -75.133230, 40.688075, @cdskpa @tutmarie @Olavsen @AnnaLind1 @pita_oli @elinhenningsson @crismagg @wildandinn Day 26I really appreciated… https://t.co/7KQMb0cROU 
RickyyChampagne, Tue Apr 21 03:33:44 +0000 2020, -75.032677, 40.001840, Shit not even fair lol 
_Ant24, Tue Apr 21 03:33:44 +0000 2020, -76.472781, 39.354689, @KingOfA_Hakeem I gotchu bro 
ez2_bmor, Tue Apr 21 03:33:44 +0000 2020, -119.306608, 37.269176, PLEASE.!!!  #LetsAllSurvive 
FrecklesXX20, Tue Apr 21 03:33:44 +0000 2020, -106.026119, 34.166235, @Keysfins @1BuffaloBunny @hood_naturalist I had a dog named after themShe's the one on the left. https://t.co/7RwkgQJrAe 
DerekJohnson05, Tue Apr 21 03:33:44 +0000 2020, -96.696562, 40.803235, Also: there is a real irony that this game is Brady Hoke’s 2nd best performance vs Nebraska (out of 4 tries). It wa… https://t.co/dniTDfNZIR 
sssnakessxxx, Tue Apr 21 03:33:44 +0000 2020, -97.285913, 32.779967, Desperate but am I desperate enough ?? 
Philxb, Tue Apr 21 03:33:44 +0000 2020, -80.846785, 35.209059, He is wise 
kmbezner, Tue Apr 21 03:33:44 +0000 2020, -71.178616, 42.372046, nomnom boy 
ayeroblo, Tue Apr 21 03:33:45 +0000 2020, -95.158936, 29.668301, @JacobFalcon23 @PlayBoiMartiii Tag his job to have him fired 
CatharticMomnts, Tue Apr 21 03:33:44 +0000 2020, -94.559281, 39.100048, @LandoUpdates @LandoNorris I saw that! It was the NPC’s fault! https://t.co/EeRq4wFvNn 
winstonXphilip, Tue Apr 21 03:33:45 +0000 2020, -76.620482, 39.284713, #empathyjourney #cultureofcare @BaltimoreMOHS @BaltMOED 
Johanromero123, Tue Apr 21 03:33:45 +0000 2020, -73.948775, 40.655138, The HIVE moves.  Wel love you too. 
Meanassmoo, Tue Apr 21 03:33:45 +0000 2020, -85.768241, 37.822244, @dania__k 😂😂😂😂 
DelroyDyer89, Tue Apr 21 03:33:45 +0000 2020, -79.272570, 43.629311, Customer service at @BestBuyCanada is just terrible. Trying to get a hold of an agent and the menu keeps sending me… https://t.co/huTbwDaXyP 
cookthtshtuptay, Tue Apr 21 03:33:45 +0000 2020, -97.285913, 32.779967, i feel attacked 
TrainPersonally, Tue Apr 21 03:33:45 +0000 2020, -73.968542, 40.780709, @LittleMissLizz Boo Betty is an aphrodisiac of choice for necros 
mariaecabrini, Tue Apr 21 03:33:45 +0000 2020, -98.540651, 29.417501, There’s always another day 
YoungSaintZone, Tue Apr 21 03:33:45 +0000 2020, -83.173867, 32.678207, Definitely 
CarrieFroese, Tue Apr 21 03:33:45 +0000 2020, -123.123581, 49.257639, @WildAboutVan 
ScottK_NYC, Tue Apr 21 03:33:45 +0000 2020, -73.948775, 40.655138, @MScottPoet1911 @kjandmaya @SmelOdiesOG @CharlesMBlow https://t.co/UxlH3SzVEI 
karalove_, Tue Apr 21 03:33:45 +0000 2020, -89.922029, 35.133521, am I high or is drake wearing makeup in the “Life Is Good” video? 
pifwitdabagg, Tue Apr 21 03:33:45 +0000 2020, -91.401008, 30.937336, I wanna neck tat 
DCONN24, Tue Apr 21 03:33:46 +0000 2020, -92.374096, 36.346097, @RandallJSanders @dylan_heuer I hope they keep doing this so I can watch all 10 hours in one sitting 
Loladehim, Tue Apr 21 03:33:46 +0000 2020, -87.732013, 41.833585, High AF 
raypontz, Tue Apr 21 03:33:45 +0000 2020, -83.173867, 32.678207, Cintura // rostin https://t.co/FQmnDIxfsL 
rhondamooreprn, Tue Apr 21 03:33:45 +0000 2020, -83.173867, 32.678207, https://t.co/SHOHi9uzuv 
morenogerson, Tue Apr 21 03:33:46 +0000 2020, -80.347120, 25.671986, I suck your titties 
newtumblr7, Tue Apr 21 03:33:46 +0000 2020, -97.285913, 32.779967, @ihunbun Your current body is the exact body type I’m aiming my future man to have 😜 
Icie_Ray, Tue Apr 21 03:33:46 +0000 2020, -90.110051, 29.881880, @AlienKatlyn Gts bruh 
ASymonee_, Tue Apr 21 03:33:46 +0000 2020, -93.809434, 32.461107, I think ima get me some damn AirPods gift to myself hell ! &amp; later on get my Apple Watch 
jasper_libiran, Tue Apr 21 03:33:46 +0000 2020, -79.272570, 43.629311, https://t.co/K1vbilklix 
DesaraeBreann, Tue Apr 21 03:33:46 +0000 2020, -104.425940, 32.824449, @Rodeo2010Tyler You never cook us cheeseburgers. Dang. 
James_Escarcega, Tue Apr 21 03:33:46 +0000 2020, -118.132071, 34.049352, @MikeMooney30 @CoachFore That’s an interpretation/opinion... that’s not a fact. You are not in the briefing room, y… https://t.co/YgT1OQwHcA 
sportstoons, Tue Apr 21 03:33:46 +0000 2020, -97.552161, 35.482844, @AACenter ELO 
arjoon79, Tue Apr 21 03:33:46 +0000 2020, -79.272570, 43.629311, YES PLEASE 
BookofJonah, Tue Apr 21 03:33:46 +0000 2020, -115.135165, 36.060964, @CNNPolitics https://t.co/8BBhBue7xP 
petebasgen, Tue Apr 21 03:33:47 +0000 2020, -122.435979, 37.770657, @siqueirosdavid If you need a tall boi, I’m in. 
CKeane4359, Tue Apr 21 03:33:47 +0000 2020, -75.770041, 42.746617, @govkristinoem 
withajmf, Tue Apr 21 03:33:47 +0000 2020, -118.411907, 34.020789, @SeanXtina Right? That's so sad :( 
Rock19501, Tue Apr 21 03:33:47 +0000 2020, -74.472804, 40.301896, To people who care about America he is Dump Trump 
uncleL_GOAT, Tue Apr 21 03:33:47 +0000 2020, -77.036700, 38.895100, Happy with today's run because it was my 2nd fastest 10K ever!! But wait there's more 🤔... the truth is it was an a… https://t.co/Z6jlFeE2Td 
MartinMrtz, Tue Apr 21 03:33:47 +0000 2020, -107.342056, 24.662488, ¿Qué opinan de la plabra «querida, querido»?, como cuando te dicen «No, querida» 
ginaseducesyou, Tue Apr 21 03:33:47 +0000 2020, -115.234435, 36.018805, @leroygentry71 Thank you! 🥰 
_LarryStephens, Tue Apr 21 03:33:47 +0000 2020, -78.895441, 35.990983, @Tweet_TheTeam You right tho lol 
seannettie, Tue Apr 21 03:33:47 +0000 2020, -95.446486, 29.838495, Morning Check -ins are the best...this one caught my attention...the little this things  that worry my students. 😢… https://t.co/rFvN62DaqA 
sjbftmlsc, Tue Apr 21 03:33:47 +0000 2020, -80.897350, 35.002213, @katiecouric Media doesn’t like to be called on their bullshit. 
test5f1798, Tue Apr 21 03:33:47 +0000 2020, -80.050540, 40.431347, near bsgstblender: ab2e5b74-6e48-43f6-b43d-f43eeb9f0126 
Amansitojr, Tue Apr 21 03:33:47 +0000 2020, -73.968542, 40.780709, @robsantaella Falta un chin para las 12, nunca se sabe. 😂😂😂 
moneymarvs, Tue Apr 21 03:33:47 +0000 2020, -80.196412, 25.911113, @_ChuckyDoll say less 
aollanis, Tue Apr 21 03:33:47 +0000 2020, -117.412405, 34.000125, why was today a really nice day 
BettaThnYa_Ex, Tue Apr 21 03:33:48 +0000 2020, -80.846785, 35.209059, His fine ass ....😋 
_lorenaaa14, Tue Apr 21 03:33:48 +0000 2020, -98.540651, 29.417501, Staring * 
BrockLauderdale, Tue Apr 21 03:33:47 +0000 2020, -81.415740, 30.342904, @TheWWEBlake @SaraAnn_Lee Happy Birthday from us here in Atlantic Beach Butters! https://t.co/yZM19ensA0 
LWHensler3, Tue Apr 21 03:33:48 +0000 2020, -76.069946, 36.802541, @ProfRobAnderson @AndyGrewal Maybe always the case. 
rarecandyslice, Tue Apr 21 03:33:48 +0000 2020, -83.099288, 42.352787, i’m so happy i’m still working right now man omg 
DJGRAVITYFALLS, Tue Apr 21 03:33:48 +0000 2020, -104.789327, 38.888519, Where we are ❤️@BONNIEXCLYDE 
AryCristinaa, Tue Apr 21 03:33:48 +0000 2020, -88.507955, 36.131481, @victornvitor @sh_souzaa manooo😂😂😂 
davidhoang, Tue Apr 21 03:33:48 +0000 2020, -118.480420, 34.022688, @deezel Haha! Besides sharing product launches and our awesome design team I try not to tweet about specific work stuff. 
ImaQzak, Tue Apr 21 03:33:48 +0000 2020, -71.683502, 42.036939, @DLDiaz2017 @TheRickWilson @WeWhoSurvived @WeAreSoFracked @EricKleefeld My Republican governor is very popular, and… https://t.co/SvkLRoZcCd 
Guzzardi33, Tue Apr 21 03:33:48 +0000 2020, -72.989122, 40.935355, @dee_dicarlo Entertainment is key 
TaliaChristian, Tue Apr 21 03:33:48 +0000 2020, -98.540651, 29.417501, i honestly don’t get y’all’s obsession with making fun of her it really isn’t that serious, it’s just fucking food.… https://t.co/xFBypw7aDX 
